Year,UNIT_MEASURE,AGE,Sex,Cause_of_death,Value
2008,NUMBER,30-34,_T,diseases_of_the_circulatory,20
2008,NUMBER,30-34,_T,injuries_poisoning_and_consequences,35
2008,NUMBER,30-34,M,infectious_and_parasitic,0
2008,NUMBER,30-34,M,mental_and_behavioural_disorders,0
2008,NUMBER,30-34,M,pregnancy_childbirth_and_the,0
2008,NUMBER,30-34,M,diseases_of_the_eye,0
2008,NUMBER,30-34,M,diseases_of_the_blood,0
2008,NUMBER,30-34,M,diseases_of_the_musculoskeletal,0
2008,NUMBER,30-34,M,congenital_malformations_deformations,0
2008,NUMBER,30-34,M,diseases_of_the_skin,0
2008,NUMBER,30-34,M,certain_conditions_originating,0
2008,NUMBER,30-34,M,endocrine_metabolic_and_nutritional,1
2008,NUMBER,30-34,M,diseases_of_the_nervous,1
2008,NUMBER,30-34,M,diseases_of_the_digestive,1
2008,NUMBER,30-34,M,diseases_of_the_genitourinary,1
2008,NUMBER,30-34,M,diseases_of_the_respiratory,3
2008,NUMBER,30-34,M,injuries_poisoning_and_consequences,29
2008,NUMBER,30-34,M,diseases_of_the_circulatory,11
2008,NUMBER,30-34,M,neoplasms,13
2008,NUMBER,30-34,M,unknown,8
2008,NUMBER,30-34,M,symptoms_signs_and_abnormal,5
2008,NUMBER,30-34,F,certain_conditions_originating,0
2008,NUMBER,30-34,F,diseases_of_the_skin,0
2008,NUMBER,30-34,F,congenital_malformations_deformations,0
2008,NUMBER,30-34,F,diseases_of_the_blood,0
2008,NUMBER,30-34,F,endocrine_metabolic_and_nutritional,0
2008,NUMBER,30-34,F,mental_and_behavioural_disorders,0
2008,NUMBER,30-34,F,diseases_of_the_eye,0
2008,NUMBER,30-34,F,diseases_of_the_respiratory,0
2008,NUMBER,30-34,F,diseases_of_the_musculoskeletal,0
2008,NUMBER,30-34,F,diseases_of_the_genitourinary,0
2008,NUMBER,30-34,F,pregnancy_childbirth_and_the,0
2008,NUMBER,30-34,F,diseases_of_the_digestive,1
2008,NUMBER,30-34,F,infectious_and_parasitic,2
2008,NUMBER,30-34,F,unknown,2
2008,NUMBER,30-34,F,diseases_of_the_nervous,3
2008,NUMBER,30-34,F,symptoms_signs_and_abnormal,5
2008,NUMBER,30-34,F,injuries_poisoning_and_consequences,6
2008,NUMBER,30-34,F,diseases_of_the_circulatory,9
2008,NUMBER,30-34,F,neoplasms,11
2008,NUMBER,35-39,_T,certain_conditions_originating,0
2008,NUMBER,35-39,_T,diseases_of_the_skin,0
2008,NUMBER,35-39,_T,congenital_malformations_deformations,0
2008,NUMBER,35-39,_T,diseases_of_the_eye,0
2008,NUMBER,35-39,_T,pregnancy_childbirth_and_the,0
2008,NUMBER,35-39,_T,diseases_of_the_blood,1
2008,NUMBER,35-39,_T,mental_and_behavioural_disorders,1
2008,NUMBER,35-39,_T,diseases_of_the_musculoskeletal,1
2008,NUMBER,35-39,_T,diseases_of_the_digestive,2
2008,NUMBER,35-39,_T,infectious_and_parasitic,3
2008,NUMBER,35-39,_T,diseases_of_the_genitourinary,3
2008,NUMBER,35-39,_T,diseases_of_the_respiratory,4
2008,NUMBER,35-39,_T,unknown,10
2008,NUMBER,35-39,_T,neoplasms,39
2008,NUMBER,35-39,_T,diseases_of_the_circulatory,51
2008,NUMBER,35-39,_T,injuries_poisoning_and_consequences,40
2008,NUMBER,35-39,_T,diseases_of_the_nervous,6
2008,NUMBER,35-39,_T,symptoms_signs_and_abnormal,6
2008,NUMBER,35-39,_T,endocrine_metabolic_and_nutritional,5
2008,NUMBER,35-39,M,mental_and_behavioural_disorders,0
2008,NUMBER,35-39,M,pregnancy_childbirth_and_the,0
2008,NUMBER,35-39,M,diseases_of_the_eye,0
2008,NUMBER,35-39,M,diseases_of_the_musculoskeletal,0
2008,NUMBER,35-39,M,congenital_malformations_deformations,0
2008,NUMBER,35-39,M,diseases_of_the_skin,0
2008,NUMBER,35-39,M,certain_conditions_originating,0
2008,NUMBER,35-39,M,diseases_of_the_blood,1
2008,NUMBER,35-39,M,diseases_of_the_genitourinary,1
2008,NUMBER,35-39,M,infectious_and_parasitic,2
2008,NUMBER,35-39,M,diseases_of_the_nervous,2
2008,NUMBER,35-39,M,diseases_of_the_digestive,2
2008,NUMBER,35-39,M,endocrine_metabolic_and_nutritional,3
2008,NUMBER,35-39,M,diseases_of_the_respiratory,4
2008,NUMBER,35-39,M,injuries_poisoning_and_consequences,37
2008,NUMBER,35-39,M,diseases_of_the_circulatory,32
2008,NUMBER,35-39,M,neoplasms,15
2008,NUMBER,35-39,M,unknown,9
2008,NUMBER,35-39,M,symptoms_signs_and_abnormal,6
2008,NUMBER,35-39,F,certain_conditions_originating,0
2008,NUMBER,35-39,F,diseases_of_the_skin,0
2008,NUMBER,35-39,F,congenital_malformations_deformations,0
2008,NUMBER,35-39,F,diseases_of_the_blood,0
2008,NUMBER,35-39,F,diseases_of_the_eye,0
2008,NUMBER,35-39,F,diseases_of_the_respiratory,0
2008,NUMBER,35-39,F,diseases_of_the_digestive,0
2008,NUMBER,35-39,F,pregnancy_childbirth_and_the,0
2008,NUMBER,35-39,F,symptoms_signs_and_abnormal,0
2008,NUMBER,35-39,F,infectious_and_parasitic,1
2008,NUMBER,35-39,F,mental_and_behavioural_disorders,1
2008,NUMBER,35-39,F,diseases_of_the_musculoskeletal,1
2008,NUMBER,35-39,F,unknown,1
2008,NUMBER,35-39,F,endocrine_metabolic_and_nutritional,2
2008,NUMBER,35-39,F,diseases_of_the_genitourinary,2
2008,NUMBER,35-39,F,injuries_poisoning_and_consequences,3
2008,NUMBER,35-39,F,diseases_of_the_nervous,4
2008,NUMBER,35-39,F,diseases_of_the_circulatory,19
2008,NUMBER,35-39,F,neoplasms,24
2008,NUMBER,40-44,_T,certain_conditions_originating,0
2008,NUMBER,40-44,_T,diseases_of_the_skin,0
2008,NUMBER,40-44,_T,congenital_malformations_deformations,0
2008,NUMBER,40-44,_T,diseases_of_the_eye,0
2008,NUMBER,40-44,_T,pregnancy_childbirth_and_the,0
2008,NUMBER,40-44,_T,diseases_of_the_blood,0
2008,NUMBER,40-44,_T,diseases_of_the_musculoskeletal,0
2008,NUMBER,40-44,_T,infectious_and_parasitic,2
2008,NUMBER,40-44,_T,endocrine_metabolic_and_nutritional,3
2008,NUMBER,40-44,_T,mental_and_behavioural_disorders,3
2008,NUMBER,40-44,_T,diseases_of_the_nervous,3
2008,NUMBER,40-44,_T,unknown,14
2008,NUMBER,40-44,_T,diseases_of_the_digestive,17
2008,NUMBER,40-44,_T,symptoms_signs_and_abnormal,11
2008,NUMBER,40-44,_T,neoplasms,92
2008,NUMBER,40-44,_T,diseases_of_the_circulatory,104
2008,NUMBER,40-44,_T,injuries_poisoning_and_consequences,39
2008,NUMBER,40-44,_T,diseases_of_the_genitourinary,6
2008,NUMBER,40-44,_T,diseases_of_the_respiratory,5
2008,NUMBER,40-44,M,pregnancy_childbirth_and_the,0
2008,NUMBER,40-44,M,diseases_of_the_eye,0
2008,NUMBER,40-44,M,diseases_of_the_blood,0
2008,NUMBER,40-44,M,diseases_of_the_musculoskeletal,0
2008,NUMBER,40-44,M,congenital_malformations_deformations,0
2008,NUMBER,40-44,M,diseases_of_the_skin,0
2008,NUMBER,40-44,M,certain_conditions_originating,0
2008,NUMBER,40-44,M,infectious_and_parasitic,1
2008,NUMBER,40-44,M,endocrine_metabolic_and_nutritional,2
2008,NUMBER,40-44,M,mental_and_behavioural_disorders,3
2008,NUMBER,40-44,M,diseases_of_the_nervous,3
2008,NUMBER,40-44,M,diseases_of_the_respiratory,3
2008,NUMBER,40-44,M,diseases_of_the_genitourinary,4
2008,NUMBER,40-44,M,injuries_poisoning_and_consequences,37
2008,NUMBER,40-44,M,diseases_of_the_circulatory,67
2008,NUMBER,40-44,M,neoplasms,40
2008,NUMBER,40-44,M,diseases_of_the_digestive,14
2008,NUMBER,40-44,M,unknown,12
2008,NUMBER,40-44,M,symptoms_signs_and_abnormal,8
2008,NUMBER,40-44,F,certain_conditions_originating,0
2008,NUMBER,40-44,F,diseases_of_the_skin,0
2008,NUMBER,40-44,F,congenital_malformations_deformations,0
2008,NUMBER,40-44,F,diseases_of_the_eye,0
2008,NUMBER,40-44,F,pregnancy_childbirth_and_the,0
2008,NUMBER,40-44,F,diseases_of_the_blood,0
2008,NUMBER,40-44,F,mental_and_behavioural_disorders,0
2008,NUMBER,40-44,F,diseases_of_the_nervous,0
2008,NUMBER,40-44,F,diseases_of_the_musculoskeletal,0
2008,NUMBER,40-44,F,infectious_and_parasitic,1
2008,NUMBER,40-44,F,endocrine_metabolic_and_nutritional,1
2008,NUMBER,40-44,F,diseases_of_the_respiratory,2
2008,NUMBER,40-44,F,diseases_of_the_genitourinary,2
2008,NUMBER,40-44,F,injuries_poisoning_and_consequences,2
2008,NUMBER,40-44,F,unknown,2
2008,NUMBER,40-44,F,diseases_of_the_digestive,3
2008,NUMBER,40-44,F,symptoms_signs_and_abnormal,3
2008,NUMBER,40-44,F,diseases_of_the_circulatory,37
2008,NUMBER,40-44,F,neoplasms,52
2008,NUMBER,45-49,_T,certain_conditions_originating,0
2008,NUMBER,45-49,_T,diseases_of_the_eye,0
2008,NUMBER,45-49,_T,pregnancy_childbirth_and_the,0
2008,NUMBER,45-49,_T,diseases_of_the_musculoskeletal,0
2008,NUMBER,45-49,_T,diseases_of_the_blood,1
2008,NUMBER,45-49,_T,diseases_of_the_skin,1
2008,NUMBER,45-49,_T,congenital_malformations_deformations,1
2008,NUMBER,45-49,_T,mental_and_behavioural_disorders,4
2008,NUMBER,45-49,_T,endocrine_metabolic_and_nutritional,8
2008,NUMBER,45-49,_T,diseases_of_the_genitourinary,9
2008,NUMBER,45-49,_T,diseases_of_the_respiratory,9
2008,NUMBER,45-49,_T,unknown,33
2008,NUMBER,45-49,_T,diseases_of_the_digestive,24
2008,NUMBER,45-49,_T,symptoms_signs_and_abnormal,38
2008,NUMBER,45-49,_T,neoplasms,193
2008,NUMBER,45-49,_T,diseases_of_the_circulatory,200
2008,NUMBER,45-49,_T,injuries_poisoning_and_consequences,57
2008,NUMBER,45-49,_T,infectious_and_parasitic,7
2008,NUMBER,45-49,_T,diseases_of_the_nervous,6
2008,NUMBER,45-49,M,pregnancy_childbirth_and_the,0
2008,NUMBER,45-49,M,diseases_of_the_eye,0
2008,NUMBER,45-49,M,diseases_of_the_blood,0
2008,NUMBER,45-49,M,diseases_of_the_musculoskeletal,0
2008,NUMBER,45-49,M,diseases_of_the_skin,0
2008,NUMBER,45-49,M,certain_conditions_originating,0
2008,NUMBER,45-49,M,congenital_malformations_deformations,1
2008,NUMBER,45-49,M,mental_and_behavioural_disorders,2
2008,NUMBER,45-49,M,diseases_of_the_nervous,3
2008,NUMBER,45-49,M,infectious_and_parasitic,4
2008,NUMBER,45-49,M,injuries_poisoning_and_consequences,41
2008,NUMBER,45-49,M,diseases_of_the_circulatory,139
2008,NUMBER,45-49,M,neoplasms,95
2008,NUMBER,45-49,M,symptoms_signs_and_abnormal,27
2008,NUMBER,45-49,M,diseases_of_the_digestive,15
2008,NUMBER,45-49,M,unknown,21
2008,NUMBER,45-49,M,endocrine_metabolic_and_nutritional,7
2008,NUMBER,45-49,M,diseases_of_the_respiratory,7
2008,NUMBER,45-49,M,diseases_of_the_genitourinary,5
2008,NUMBER,45-49,F,certain_conditions_originating,0
2008,NUMBER,45-49,F,congenital_malformations_deformations,0
2008,NUMBER,45-49,F,diseases_of_the_eye,0
2008,NUMBER,45-49,F,pregnancy_childbirth_and_the,0
2008,NUMBER,45-49,F,diseases_of_the_musculoskeletal,0
2008,NUMBER,45-49,F,diseases_of_the_blood,1
2008,NUMBER,45-49,F,endocrine_metabolic_and_nutritional,1
2008,NUMBER,45-49,F,diseases_of_the_skin,1
2008,NUMBER,45-49,F,mental_and_behavioural_disorders,2
2008,NUMBER,45-49,F,diseases_of_the_respiratory,2
2008,NUMBER,45-49,F,infectious_and_parasitic,3
2008,NUMBER,45-49,F,diseases_of_the_nervous,3
2008,NUMBER,45-49,F,diseases_of_the_genitourinary,4
2008,NUMBER,45-49,F,diseases_of_the_digestive,9
2008,NUMBER,45-49,F,diseases_of_the_circulatory,61
2008,NUMBER,45-49,F,symptoms_signs_and_abnormal,11
2008,NUMBER,45-49,F,injuries_poisoning_and_consequences,16
2008,NUMBER,45-49,F,unknown,12
2008,NUMBER,45-49,F,neoplasms,98
2008,NUMBER,50-54,_T,certain_conditions_originating,0
2008,NUMBER,50-54,_T,diseases_of_the_skin,0
2008,NUMBER,50-54,_T,congenital_malformations_deformations,0
2008,NUMBER,50-54,_T,diseases_of_the_eye,0
2008,NUMBER,50-54,_T,pregnancy_childbirth_and_the,0
2008,NUMBER,50-54,_T,diseases_of_the_blood,1
2008,NUMBER,50-54,_T,diseases_of_the_musculoskeletal,2
2008,NUMBER,50-54,_T,mental_and_behavioural_disorders,8
2008,NUMBER,50-54,_T,diseases_of_the_genitourinary,15
2008,NUMBER,50-54,_T,endocrine_metabolic_and_nutritional,23
2008,NUMBER,50-54,_T,diseases_of_the_respiratory,13
2008,NUMBER,50-54,_T,unknown,47
2008,NUMBER,50-54,_T,diseases_of_the_digestive,35
2008,NUMBER,50-54,_T,symptoms_signs_and_abnormal,60
2008,NUMBER,50-54,_T,neoplasms,301
2008,NUMBER,50-54,_T,diseases_of_the_circulatory,331
2008,NUMBER,50-54,_T,injuries_poisoning_and_consequences,57
2008,NUMBER,50-54,_T,infectious_and_parasitic,7
2008,NUMBER,50-54,_T,diseases_of_the_nervous,5
2008,NUMBER,50-54,M,pregnancy_childbirth_and_the,0
2008,NUMBER,50-54,M,diseases_of_the_eye,0
2008,NUMBER,50-54,M,diseases_of_the_blood,0
2008,NUMBER,50-54,M,congenital_malformations_deformations,0
2008,NUMBER,50-54,M,diseases_of_the_skin,0
2008,NUMBER,50-54,M,certain_conditions_originating,0
2008,NUMBER,50-54,M,diseases_of_the_musculoskeletal,2
2008,NUMBER,50-54,M,injuries_poisoning_and_consequences,46
2008,NUMBER,50-54,M,diseases_of_the_circulatory,239
2008,NUMBER,50-54,M,neoplasms,172
2008,NUMBER,50-54,M,symptoms_signs_and_abnormal,44
2008,NUMBER,50-54,M,diseases_of_the_digestive,27
2008,NUMBER,50-54,M,unknown,30
2008,NUMBER,50-54,M,diseases_of_the_respiratory,11
2008,NUMBER,50-54,M,endocrine_metabolic_and_nutritional,16
2008,NUMBER,50-54,M,diseases_of_the_genitourinary,11
2008,NUMBER,50-54,M,infectious_and_parasitic,6
2008,NUMBER,50-54,M,mental_and_behavioural_disorders,5
2008,NUMBER,50-54,M,diseases_of_the_nervous,5
2008,NUMBER,50-54,F,certain_conditions_originating,0
2008,NUMBER,50-54,F,diseases_of_the_skin,0
2008,NUMBER,50-54,F,congenital_malformations_deformations,0
2008,NUMBER,50-54,F,diseases_of_the_eye,0
2008,NUMBER,50-54,F,pregnancy_childbirth_and_the,0
2008,NUMBER,50-54,F,diseases_of_the_nervous,0
2008,NUMBER,50-54,F,diseases_of_the_musculoskeletal,0
2008,NUMBER,50-54,F,infectious_and_parasitic,1
2008,NUMBER,50-54,F,diseases_of_the_blood,1
2008,NUMBER,50-54,F,diseases_of_the_respiratory,2
2008,NUMBER,50-54,F,mental_and_behavioural_disorders,3
2008,NUMBER,50-54,F,diseases_of_the_genitourinary,4
2008,NUMBER,50-54,F,endocrine_metabolic_and_nutritional,7
2008,NUMBER,50-54,F,diseases_of_the_circulatory,92
2008,NUMBER,50-54,F,diseases_of_the_digestive,8
2008,NUMBER,50-54,F,symptoms_signs_and_abnormal,16
2008,NUMBER,50-54,F,injuries_poisoning_and_consequences,11
2008,NUMBER,50-54,F,unknown,17
2008,NUMBER,50-54,F,neoplasms,129
2008,NUMBER,55-59,_T,certain_conditions_originating,0
2008,NUMBER,55-59,_T,diseases_of_the_eye,0
2008,NUMBER,55-59,_T,pregnancy_childbirth_and_the,0
2008,NUMBER,55-59,_T,diseases_of_the_blood,0
2008,NUMBER,55-59,_T,diseases_of_the_musculoskeletal,0
2008,NUMBER,55-59,_T,diseases_of_the_skin,1
2008,NUMBER,55-59,_T,congenital_malformations_deformations,1
2008,NUMBER,55-59,_T,diseases_of_the_nervous,8
2008,NUMBER,55-59,_T,infectious_and_parasitic,12
2008,NUMBER,55-59,_T,diseases_of_the_genitourinary,19
2008,NUMBER,55-59,_T,endocrine_metabolic_and_nutritional,51
2008,NUMBER,55-59,_T,diseases_of_the_respiratory,33
2008,NUMBER,55-59,_T,unknown,62
2008,NUMBER,55-59,_T,diseases_of_the_digestive,49
2008,NUMBER,55-59,_T,symptoms_signs_and_abnormal,48
2008,NUMBER,55-59,_T,neoplasms,402
2008,NUMBER,55-59,_T,diseases_of_the_circulatory,499
2008,NUMBER,55-59,_T,injuries_poisoning_and_consequences,50
2008,NUMBER,55-59,_T,mental_and_behavioural_disorders,5
2008,NUMBER,55-59,M,pregnancy_childbirth_and_the,0
2008,NUMBER,55-59,M,diseases_of_the_eye,0
2008,NUMBER,55-59,M,diseases_of_the_blood,0
2008,NUMBER,55-59,M,diseases_of_the_musculoskeletal,0
2008,NUMBER,55-59,M,congenital_malformations_deformations,0
2008,NUMBER,55-59,M,diseases_of_the_skin,0
2008,NUMBER,55-59,M,certain_conditions_originating,0
2008,NUMBER,55-59,M,mental_and_behavioural_disorders,2
2008,NUMBER,55-59,M,diseases_of_the_nervous,4
2008,NUMBER,55-59,M,injuries_poisoning_and_consequences,40
2008,NUMBER,55-59,M,diseases_of_the_circulatory,320
2008,NUMBER,55-59,M,neoplasms,250
2008,NUMBER,55-59,M,symptoms_signs_and_abnormal,33
2008,NUMBER,55-59,M,diseases_of_the_digestive,35
2008,NUMBER,55-59,M,unknown,39
2008,NUMBER,55-59,M,diseases_of_the_respiratory,20
2008,NUMBER,55-59,M,endocrine_metabolic_and_nutritional,35
2008,NUMBER,55-59,M,infectious_and_parasitic,8
2008,NUMBER,55-59,M,diseases_of_the_genitourinary,8
2008,NUMBER,55-59,F,certain_conditions_originating,0
2008,NUMBER,55-59,F,diseases_of_the_eye,0
2008,NUMBER,55-59,F,pregnancy_childbirth_and_the,0
2008,NUMBER,55-59,F,diseases_of_the_blood,0
2008,NUMBER,55-59,F,diseases_of_the_musculoskeletal,0
2008,NUMBER,55-59,F,diseases_of_the_skin,1
2008,NUMBER,55-59,F,congenital_malformations_deformations,1
2008,NUMBER,55-59,F,mental_and_behavioural_disorders,3
2008,NUMBER,55-59,F,infectious_and_parasitic,4
2008,NUMBER,55-59,F,diseases_of_the_nervous,4
2008,NUMBER,55-59,F,endocrine_metabolic_and_nutritional,16
2008,NUMBER,55-59,F,diseases_of_the_circulatory,179
2008,NUMBER,55-59,F,diseases_of_the_respiratory,13
2008,NUMBER,55-59,F,diseases_of_the_digestive,14
2008,NUMBER,55-59,F,diseases_of_the_genitourinary,11
2008,NUMBER,55-59,F,symptoms_signs_and_abnormal,15
2008,NUMBER,55-59,F,injuries_poisoning_and_consequences,10
2008,NUMBER,55-59,F,unknown,23
2008,NUMBER,55-59,F,neoplasms,152
2008,NUMBER,60-64,_T,certain_conditions_originating,0
2008,NUMBER,60-64,_T,congenital_malformations_deformations,0
2008,NUMBER,60-64,_T,diseases_of_the_eye,0
2008,NUMBER,60-64,_T,pregnancy_childbirth_and_the,0
2008,NUMBER,60-64,_T,diseases_of_the_musculoskeletal,0
2008,NUMBER,60-64,_T,diseases_of_the_skin,3
2008,NUMBER,60-64,_T,diseases_of_the_blood,4
2008,NUMBER,60-64,_T,mental_and_behavioural_disorders,4
2008,NUMBER,60-64,_T,infectious_and_parasitic,12
2008,NUMBER,60-64,_T,diseases_of_the_genitourinary,17
2008,NUMBER,60-64,_T,endocrine_metabolic_and_nutritional,51
2008,NUMBER,60-64,_T,diseases_of_the_respiratory,27
2008,NUMBER,60-64,_T,unknown,70
2008,NUMBER,60-64,_T,diseases_of_the_digestive,40
2008,NUMBER,60-64,_T,symptoms_signs_and_abnormal,70
2008,NUMBER,60-64,_T,neoplasms,395
2008,NUMBER,60-64,_T,diseases_of_the_circulatory,580
2008,NUMBER,60-64,_T,injuries_poisoning_and_consequences,31
2008,NUMBER,60-64,_T,diseases_of_the_nervous,7
2008,NUMBER,60-64,M,pregnancy_childbirth_and_the,0
2008,NUMBER,60-64,M,diseases_of_the_eye,0
2008,NUMBER,60-64,M,diseases_of_the_musculoskeletal,0
2008,NUMBER,60-64,M,congenital_malformations_deformations,0
2008,NUMBER,60-64,M,certain_conditions_originating,0
2008,NUMBER,60-64,M,diseases_of_the_blood,2
2008,NUMBER,60-64,M,diseases_of_the_skin,2
2008,NUMBER,60-64,M,mental_and_behavioural_disorders,4
2008,NUMBER,60-64,M,diseases_of_the_nervous,4
2008,NUMBER,60-64,M,injuries_poisoning_and_consequences,25
2008,NUMBER,60-64,M,diseases_of_the_circulatory,362
2008,NUMBER,60-64,M,neoplasms,270
2008,NUMBER,60-64,M,symptoms_signs_and_abnormal,49
2008,NUMBER,60-64,M,diseases_of_the_digestive,33
2008,NUMBER,60-64,M,unknown,47
2008,NUMBER,60-64,M,diseases_of_the_respiratory,17
2008,NUMBER,60-64,M,endocrine_metabolic_and_nutritional,25
2008,NUMBER,60-64,M,infectious_and_parasitic,10
2008,NUMBER,60-64,M,diseases_of_the_genitourinary,7
2008,NUMBER,60-64,F,certain_conditions_originating,0
2008,NUMBER,60-64,F,congenital_malformations_deformations,0
2008,NUMBER,60-64,F,diseases_of_the_eye,0
2008,NUMBER,60-64,F,pregnancy_childbirth_and_the,0
2008,NUMBER,60-64,F,mental_and_behavioural_disorders,0
2008,NUMBER,60-64,F,diseases_of_the_musculoskeletal,0
2008,NUMBER,60-64,F,diseases_of_the_skin,1
2008,NUMBER,60-64,F,infectious_and_parasitic,2
2008,NUMBER,60-64,F,diseases_of_the_blood,2
2008,NUMBER,60-64,F,diseases_of_the_nervous,3
2008,NUMBER,60-64,F,injuries_poisoning_and_consequences,6
2008,NUMBER,60-64,F,diseases_of_the_digestive,7
2008,NUMBER,60-64,F,endocrine_metabolic_and_nutritional,26
2008,NUMBER,60-64,F,diseases_of_the_circulatory,218
2008,NUMBER,60-64,F,diseases_of_the_respiratory,10
2008,NUMBER,60-64,F,diseases_of_the_genitourinary,10
2008,NUMBER,60-64,F,symptoms_signs_and_abnormal,21
2008,NUMBER,60-64,F,unknown,23
2008,NUMBER,60-64,F,neoplasms,125
2008,NUMBER,65-69,_T,certain_conditions_originating,0
2008,NUMBER,65-69,_T,congenital_malformations_deformations,0
2008,NUMBER,65-69,_T,diseases_of_the_eye,0
2008,NUMBER,65-69,_T,pregnancy_childbirth_and_the,0
2008,NUMBER,65-69,_T,diseases_of_the_skin,1
2008,NUMBER,65-69,_T,diseases_of_the_blood,3
2008,NUMBER,65-69,_T,diseases_of_the_musculoskeletal,3
2008,NUMBER,65-69,_T,diseases_of_the_nervous,15
2008,NUMBER,65-69,_T,infectious_and_parasitic,16
2008,NUMBER,65-69,_T,diseases_of_the_genitourinary,46
2008,NUMBER,65-69,_T,endocrine_metabolic_and_nutritional,114
2008,NUMBER,65-69,_T,diseases_of_the_respiratory,69
2008,NUMBER,65-69,_T,unknown,126
2008,NUMBER,65-69,_T,diseases_of_the_digestive,72
2008,NUMBER,65-69,_T,symptoms_signs_and_abnormal,97
2008,NUMBER,65-69,_T,neoplasms,581
2008,NUMBER,65-69,_T,diseases_of_the_circulatory,1189
2008,NUMBER,65-69,_T,injuries_poisoning_and_consequences,41
2008,NUMBER,65-69,_T,mental_and_behavioural_disorders,7
2008,NUMBER,65-69,M,pregnancy_childbirth_and_the,0
2008,NUMBER,65-69,M,diseases_of_the_eye,0
2008,NUMBER,65-69,M,congenital_malformations_deformations,0
2008,NUMBER,65-69,M,diseases_of_the_skin,0
2008,NUMBER,65-69,M,certain_conditions_originating,0
2008,NUMBER,65-69,M,diseases_of_the_musculoskeletal,1
2008,NUMBER,65-69,M,diseases_of_the_blood,2
2008,NUMBER,65-69,M,injuries_poisoning_and_consequences,29
2008,NUMBER,65-69,M,diseases_of_the_circulatory,653
2008,NUMBER,65-69,M,neoplasms,366
2008,NUMBER,65-69,M,symptoms_signs_and_abnormal,60
2008,NUMBER,65-69,M,diseases_of_the_digestive,39
2008,NUMBER,65-69,M,unknown,82
2008,NUMBER,65-69,M,diseases_of_the_respiratory,45
2008,NUMBER,65-69,M,endocrine_metabolic_and_nutritional,42
2008,NUMBER,65-69,M,diseases_of_the_genitourinary,26
2008,NUMBER,65-69,M,infectious_and_parasitic,12
2008,NUMBER,65-69,M,diseases_of_the_nervous,13
2008,NUMBER,65-69,M,mental_and_behavioural_disorders,7
2008,NUMBER,65-69,F,certain_conditions_originating,0
2008,NUMBER,65-69,F,congenital_malformations_deformations,0
2008,NUMBER,65-69,F,diseases_of_the_eye,0
2008,NUMBER,65-69,F,pregnancy_childbirth_and_the,0
2008,NUMBER,65-69,F,mental_and_behavioural_disorders,0
2008,NUMBER,65-69,F,diseases_of_the_blood,1
2008,NUMBER,65-69,F,diseases_of_the_skin,1
2008,NUMBER,65-69,F,diseases_of_the_nervous,2
2008,NUMBER,65-69,F,diseases_of_the_musculoskeletal,2
2008,NUMBER,65-69,F,infectious_and_parasitic,4
2008,NUMBER,65-69,F,endocrine_metabolic_and_nutritional,72
2008,NUMBER,65-69,F,diseases_of_the_circulatory,536
2008,NUMBER,65-69,F,diseases_of_the_respiratory,24
2008,NUMBER,65-69,F,diseases_of_the_digestive,33
2008,NUMBER,65-69,F,diseases_of_the_genitourinary,20
2008,NUMBER,65-69,F,symptoms_signs_and_abnormal,37
2008,NUMBER,65-69,F,injuries_poisoning_and_consequences,12
2008,NUMBER,65-69,F,unknown,44
2008,NUMBER,65-69,F,neoplasms,215
2008,NUMBER,70-74,_T,certain_conditions_originating,0
2008,NUMBER,70-74,_T,congenital_malformations_deformations,0
2008,NUMBER,70-74,_T,diseases_of_the_eye,0
2008,NUMBER,70-74,_T,pregnancy_childbirth_and_the,0
2008,NUMBER,70-74,_T,diseases_of_the_skin,1
2008,NUMBER,70-74,_T,mental_and_behavioural_disorders,3
2008,NUMBER,70-74,_T,diseases_of_the_nervous,22
2008,NUMBER,70-74,_T,infectious_and_parasitic,35
2008,NUMBER,70-74,_T,diseases_of_the_genitourinary,54
2008,NUMBER,70-74,_T,endocrine_metabolic_and_nutritional,164
2008,NUMBER,70-74,_T,diseases_of_the_respiratory,102
