Year,UNIT_MEASURE,Sex,Admin_Area,Births,Value
2021,NUMBER,M,central_bosnia_canton,DEATHS,1594
2021,NUMBER,M,herzegovina-neretva_canton,DEATHS,1553
2021,NUMBER,M,west_herzegovina_canton,DEATHS,623
2021,NUMBER,M,sarajevo_canton,DEATHS,3122
2021,NUMBER,M,canton_10,DEATHS,541
2021,NUMBER,F,federation_of_bih,DEATHS,14233
2021,NUMBER,F,una-sana_canton,DEATHS,1413
2021,NUMBER,F,posavina_canton,DEATHS,297
2021,NUMBER,F,tuzla_canton,DEATHS,2848
2021,NUMBER,F,zenica-doboj_canton,DEATHS,2361
2021,NUMBER,F,bosnian-podrinje_canton,DEATHS,197
2021,NUMBER,F,central_bosnia_canton,DEATHS,1454
2021,NUMBER,F,herzegovina-neretva_canton,DEATHS,1442
2021,NUMBER,F,west_herzegovina_canton,DEATHS,585
2021,NUMBER,F,sarajevo_canton,DEATHS,3119
2021,NUMBER,F,canton_10,DEATHS,517
2022,NUMBER,T,federation_of_bih,DEATHS,23187
2022,NUMBER,T,una-sana_canton,DEATHS,2270
2022,NUMBER,T,posavina_canton,DEATHS,464
2022,NUMBER,T,tuzla_canton,DEATHS,4657
2022,NUMBER,T,zenica-doboj_canton,DEATHS,3729
2022,NUMBER,T,bosnian-podrinje_canton,DEATHS,339
2022,NUMBER,T,central_bosnia_canton,DEATHS,2604
2022,NUMBER,T,herzegovina-neretva_canton,DEATHS,2409
2022,NUMBER,T,west_herzegovina_canton,DEATHS,1033
2022,NUMBER,T,sarajevo_canton,DEATHS,4839
2022,NUMBER,T,canton_10,DEATHS,843
2022,NUMBER,M,federation_of_bih,DEATHS,11711
2022,NUMBER,M,una-sana_canton,DEATHS,1089
2022,NUMBER,M,posavina_canton,DEATHS,231
2022,NUMBER,M,tuzla_canton,DEATHS,2390
2022,NUMBER,M,zenica-doboj_canton,DEATHS,1885
2022,NUMBER,M,bosnian-podrinje_canton,DEATHS,170
2022,NUMBER,M,central_bosnia_canton,DEATHS,1352
2022,NUMBER,M,herzegovina-neretva_canton,DEATHS,1216
2022,NUMBER,M,west_herzegovina_canton,DEATHS,536
2022,NUMBER,M,sarajevo_canton,DEATHS,2411
2022,NUMBER,M,canton_10,DEATHS,431
2022,NUMBER,F,federation_of_bih,DEATHS,11476
2022,NUMBER,F,una-sana_canton,DEATHS,1181
2022,NUMBER,F,posavina_canton,DEATHS,233
2022,NUMBER,F,tuzla_canton,DEATHS,2267
2022,NUMBER,F,zenica-doboj_canton,DEATHS,1844
2022,NUMBER,F,bosnian-podrinje_canton,DEATHS,169
2022,NUMBER,F,central_bosnia_canton,DEATHS,1252
2022,NUMBER,F,herzegovina-neretva_canton,DEATHS,1193
2022,NUMBER,F,west_herzegovina_canton,DEATHS,497
2022,NUMBER,F,sarajevo_canton,DEATHS,2428
2022,NUMBER,F,canton_10,DEATHS,412
1996,NUMBER,T,federation_of_bih,natural_change,18861
1996,NUMBER,T,una-sana_canton,natural_change,2983
1996,NUMBER,T,posavina_canton,natural_change,-87
1996,NUMBER,T,tuzla_canton,natural_change,4474
1996,NUMBER,T,zenica-doboj_canton,natural_change,4750
1996,NUMBER,T,bosnian-podrinje_canton,natural_change,285
1996,NUMBER,T,central_bosnia_canton,natural_change,2746
1996,NUMBER,T,herzegovina-neretva_canton,natural_change,1487
1996,NUMBER,T,west_herzegovina_canton,natural_change,276
1996,NUMBER,T,sarajevo_canton,natural_change,1616
1996,NUMBER,T,canton_10,natural_change,331
1997,NUMBER,T,federation_of_bih,natural_change,17394
1997,NUMBER,T,una-sana_canton,natural_change,3768
1997,NUMBER,T,posavina_canton,natural_change,-126
1997,NUMBER,T,tuzla_canton,natural_change,3339
1997,NUMBER,T,zenica-doboj_canton,natural_change,3740
1997,NUMBER,T,bosnian-podrinje_canton,natural_change,250
1997,NUMBER,T,central_bosnia_canton,natural_change,2348
1997,NUMBER,T,herzegovina-neretva_canton,natural_change,1045
1997,NUMBER,T,west_herzegovina_canton,natural_change,354
1997,NUMBER,T,sarajevo_canton,natural_change,2300
1997,NUMBER,T,canton_10,natural_change,376
1998,NUMBER,T,federation_of_bih,natural_change,14863
1998,NUMBER,T,una-sana_canton,natural_change,3161
1998,NUMBER,T,posavina_canton,natural_change,-97
1998,NUMBER,T,tuzla_canton,natural_change,3311
1998,NUMBER,T,zenica-doboj_canton,natural_change,3030
1998,NUMBER,T,bosnian-podrinje_canton,natural_change,155
1998,NUMBER,T,central_bosnia_canton,natural_change,1949
1998,NUMBER,T,herzegovina-neretva_canton,natural_change,877
1998,NUMBER,T,west_herzegovina_canton,natural_change,250
1998,NUMBER,T,sarajevo_canton,natural_change,2005
1998,NUMBER,T,canton_10,natural_change,222
1999,NUMBER,T,federation_of_bih,natural_change,12028
1999,NUMBER,T,una-sana_canton,natural_change,2726
1999,NUMBER,T,posavina_canton,natural_change,71
1999,NUMBER,T,tuzla_canton,natural_change,3015
1999,NUMBER,T,zenica-doboj_canton,natural_change,2037
1999,NUMBER,T,bosnian-podrinje_canton,natural_change,119
1999,NUMBER,T,central_bosnia_canton,natural_change,1642
1999,NUMBER,T,herzegovina-neretva_canton,natural_change,433
1999,NUMBER,T,west_herzegovina_canton,natural_change,50
1999,NUMBER,T,sarajevo_canton,natural_change,1692
1999,NUMBER,T,canton_10,natural_change,243
2000,NUMBER,T,federation_of_bih,natural_change,8270
2000,NUMBER,T,una-sana_canton,natural_change,1717
2000,NUMBER,T,posavina_canton,natural_change,29
2000,NUMBER,T,tuzla_canton,natural_change,2489
2000,NUMBER,T,zenica-doboj_canton,natural_change,1400
2000,NUMBER,T,bosnian-podrinje_canton,natural_change,36
2000,NUMBER,T,central_bosnia_canton,natural_change,1272
2000,NUMBER,T,herzegovina-neretva_canton,natural_change,421
2000,NUMBER,T,west_herzegovina_canton,natural_change,-4
2000,NUMBER,T,sarajevo_canton,natural_change,832
2000,NUMBER,T,canton_10,natural_change,78
2001,NUMBER,T,federation_of_bih,natural_change,7125
2001,NUMBER,T,una-sana_canton,natural_change,1556
2001,NUMBER,T,posavina_canton,natural_change,-24
2001,NUMBER,T,tuzla_canton,natural_change,2312
2001,NUMBER,T,zenica-doboj_canton,natural_change,1405
2001,NUMBER,T,bosnian-podrinje_canton,natural_change,64
2001,NUMBER,T,central_bosnia_canton,natural_change,1079
2001,NUMBER,T,herzegovina-neretva_canton,natural_change,343
2001,NUMBER,T,west_herzegovina_canton,natural_change,-24
2001,NUMBER,T,sarajevo_canton,natural_change,438
2001,NUMBER,T,canton_10,natural_change,-24
2002,NUMBER,T,federation_of_bih,natural_change,6070
2002,NUMBER,T,una-sana_canton,natural_change,1199
2002,NUMBER,T,posavina_canton,natural_change,-53
2002,NUMBER,T,tuzla_canton,natural_change,2017
2002,NUMBER,T,zenica-doboj_canton,natural_change,1190
2002,NUMBER,T,bosnian-podrinje_canton,natural_change,-6
2002,NUMBER,T,central_bosnia_canton,natural_change,906
2002,NUMBER,T,herzegovina-neretva_canton,natural_change,477
2002,NUMBER,T,west_herzegovina_canton,natural_change,16
2002,NUMBER,T,sarajevo_canton,natural_change,449
2002,NUMBER,T,canton_10,natural_change,-125
2003,NUMBER,T,federation_of_bih,natural_change,4904
2003,NUMBER,T,una-sana_canton,natural_change,1064
2003,NUMBER,T,posavina_canton,natural_change,-92
2003,NUMBER,T,tuzla_canton,natural_change,1611
2003,NUMBER,T,zenica-doboj_canton,natural_change,1060
2003,NUMBER,T,bosnian-podrinje_canton,natural_change,-48
2003,NUMBER,T,central_bosnia_canton,natural_change,779
2003,NUMBER,T,herzegovina-neretva_canton,natural_change,287
2003,NUMBER,T,west_herzegovina_canton,natural_change,73
2003,NUMBER,T,sarajevo_canton,natural_change,353
2003,NUMBER,T,canton_10,natural_change,-183
2004,NUMBER,T,federation_of_bih,natural_change,3976
2004,NUMBER,T,una-sana_canton,natural_change,794
2004,NUMBER,T,posavina_canton,natural_change,-95
2004,NUMBER,T,tuzla_canton,natural_change,1309
2004,NUMBER,T,zenica-doboj_canton,natural_change,916
2004,NUMBER,T,bosnian-podrinje_canton,natural_change,-55
2004,NUMBER,T,central_bosnia_canton,natural_change,609
2004,NUMBER,T,herzegovina-neretva_canton,natural_change,243
2004,NUMBER,T,west_herzegovina_canton,natural_change,69
2004,NUMBER,T,sarajevo_canton,natural_change,300
2004,NUMBER,T,canton_10,natural_change,-114
2005,NUMBER,T,federation_of_bih,natural_change,2696
2005,NUMBER,T,una-sana_canton,natural_change,669
2005,NUMBER,T,posavina_canton,natural_change,-178
2005,NUMBER,T,tuzla_canton,natural_change,1155
2005,NUMBER,T,zenica-doboj_canton,natural_change,708
2005,NUMBER,T,bosnian-podrinje_canton,natural_change,-35
2005,NUMBER,T,central_bosnia_canton,natural_change,471
2005,NUMBER,T,herzegovina-neretva_canton,natural_change,-101
2005,NUMBER,T,west_herzegovina_canton,natural_change,-65
2005,NUMBER,T,sarajevo_canton,natural_change,253
2005,NUMBER,T,canton_10,natural_change,-181
2006,NUMBER,T,federation_of_bih,natural_change,3006
2006,NUMBER,T,una-sana_canton,natural_change,691
2006,NUMBER,T,posavina_canton,natural_change,-145
2006,NUMBER,T,tuzla_canton,natural_change,1311
2006,NUMBER,T,zenica-doboj_canton,natural_change,669
2006,NUMBER,T,bosnian-podrinje_canton,natural_change,-99
2006,NUMBER,T,central_bosnia_canton,natural_change,476
2006,NUMBER,T,herzegovina-neretva_canton,natural_change,-63
2006,NUMBER,T,west_herzegovina_canton,natural_change,-42
2006,NUMBER,T,sarajevo_canton,natural_change,426
2006,NUMBER,T,canton_10,natural_change,-218
2007,NUMBER,T,federation_of_bih,natural_change,2348
2007,NUMBER,T,una-sana_canton,natural_change,685
2007,NUMBER,T,posavina_canton,natural_change,-218
2007,NUMBER,T,tuzla_canton,natural_change,1032
2007,NUMBER,T,zenica-doboj_canton,natural_change,592
2007,NUMBER,T,bosnian-podrinje_canton,natural_change,-112
2007,NUMBER,T,central_bosnia_canton,natural_change,439
2007,NUMBER,T,herzegovina-neretva_canton,natural_change,-269
2007,NUMBER,T,west_herzegovina_canton,natural_change,-15
2007,NUMBER,T,sarajevo_canton,natural_change,458
2007,NUMBER,T,canton_10,natural_change,-244
2008,NUMBER,T,federation_of_bih,natural_change,3513
2008,NUMBER,T,una-sana_canton,natural_change,885
2008,NUMBER,T,posavina_canton,natural_change,-196
2008,NUMBER,T,tuzla_canton,natural_change,1108
2008,NUMBER,T,zenica-doboj_canton,natural_change,1059
2008,NUMBER,T,bosnian-podrinje_canton,natural_change,-38
2008,NUMBER,T,central_bosnia_canton,natural_change,365
2008,NUMBER,T,herzegovina-neretva_canton,natural_change,-184
2008,NUMBER,T,west_herzegovina_canton,natural_change,18
2008,NUMBER,T,sarajevo_canton,natural_change,782
2008,NUMBER,T,canton_10,natural_change,-286
2009,NUMBER,T,federation_of_bih,natural_change,2978
2009,NUMBER,T,una-sana_canton,natural_change,685
2009,NUMBER,T,posavina_canton,natural_change,-236
2009,NUMBER,T,tuzla_canton,natural_change,1013
2009,NUMBER,T,zenica-doboj_canton,natural_change,997
2009,NUMBER,T,bosnian-podrinje_canton,natural_change,-54
2009,NUMBER,T,central_bosnia_canton,natural_change,300
2009,NUMBER,T,herzegovina-neretva_canton,natural_change,-241
2009,NUMBER,T,west_herzegovina_canton,natural_change,-50
2009,NUMBER,T,sarajevo_canton,natural_change,885
2009,NUMBER,T,canton_10,natural_change,-321
2010,NUMBER,T,federation_of_bih,natural_change,2049
2010,NUMBER,T,una-sana_canton,natural_change,544
2010,NUMBER,T,posavina_canton,natural_change,-241
2010,NUMBER,T,tuzla_canton,natural_change,896
2010,NUMBER,T,zenica-doboj_canton,natural_change,646
2010,NUMBER,T,bosnian-podrinje_canton,natural_change,-34
2010,NUMBER,T,central_bosnia_canton,natural_change,171
2010,NUMBER,T,herzegovina-neretva_canton,natural_change,-287
2010,NUMBER,T,west_herzegovina_canton,natural_change,19
2010,NUMBER,T,sarajevo_canton,natural_change,567
2010,NUMBER,T,canton_10,natural_change,-232
2011,NUMBER,T,federation_of_bih,natural_change,1182
2011,NUMBER,T,una-sana_canton,natural_change,356
2011,NUMBER,T,posavina_canton,natural_change,-251
2011,NUMBER,T,tuzla_canton,natural_change,604
2011,NUMBER,T,zenica-doboj_canton,natural_change,480
2011,NUMBER,T,bosnian-podrinje_canton,natural_change,-78
2011,NUMBER,T,central_bosnia_canton,natural_change,68
2011,NUMBER,T,herzegovina-neretva_canton,natural_change,-258
2011,NUMBER,T,west_herzegovina_canton,natural_change,7
2011,NUMBER,T,sarajevo_canton,natural_change,603
2011,NUMBER,T,canton_10,natural_change,-349
2012,NUMBER,T,federation_of_bih,natural_change,768
2012,NUMBER,T,una-sana_canton,natural_change,142
2012,NUMBER,T,posavina_canton,natural_change,-257
2012,NUMBER,T,tuzla_canton,natural_change,681
2012,NUMBER,T,zenica-doboj_canton,natural_change,434
2012,NUMBER,T,bosnian-podrinje_canton,natural_change,-46
2012,NUMBER,T,central_bosnia_canton,natural_change,65
2012,NUMBER,T,herzegovina-neretva_canton,natural_change,-288
2012,NUMBER,T,west_herzegovina_canton,natural_change,-47
2012,NUMBER,T,sarajevo_canton,natural_change,415
2012,NUMBER,T,canton_10,natural_change,-331
2013,NUMBER,T,federation_of_bih,natural_change,-186
2013,NUMBER,T,una-sana_canton,natural_change,-91
2013,NUMBER,T,posavina_canton,natural_change,-302
2013,NUMBER,T,tuzla_canton,natural_change,562
2013,NUMBER,T,zenica-doboj_canton,natural_change,68
2013,NUMBER,T,bosnian-podrinje_canton,natural_change,-46
2013,NUMBER,T,central_bosnia_canton,natural_change,-29
2013,NUMBER,T,herzegovina-neretva_canton,natural_change,-335
2013,NUMBER,T,west_herzegovina_canton,natural_change,-110
2013,NUMBER,T,sarajevo_canton,natural_change,519
2013,NUMBER,T,canton_10,natural_change,-422
2014,NUMBER,T,federation_of_bih,natural_change,-207
2014,NUMBER,T,una-sana_canton,natural_change,51
2014,NUMBER,T,posavina_canton,natural_change,-293
2014,NUMBER,T,tuzla_canton,natural_change,566
2014,NUMBER,T,zenica-doboj_canton,natural_change,35
2014,NUMBER,T,bosnian-podrinje_canton,natural_change,-54
2014,NUMBER,T,central_bosnia_canton,natural_change,-108
2014,NUMBER,T,herzegovina-neretva_canton,natural_change,-340
2014,NUMBER,T,west_herzegovina_canton,natural_change,-47
2014,NUMBER,T,sarajevo_canton,natural_change,351
2014,NUMBER,T,canton_10,natural_change,-368
2015,NUMBER,T,federation_of_bih,natural_change,-2157
2015,NUMBER,T,una-sana_canton,natural_change,-101
2015,NUMBER,T,posavina_canton,natural_change,-272
2015,NUMBER,T,tuzla_canton,natural_change,-205
2015,NUMBER,T,zenica-doboj_canton,natural_change,-87
2015,NUMBER,T,bosnian-podrinje_canton,natural_change,-99
2015,NUMBER,T,central_bosnia_canton,natural_change,-315
2015,NUMBER,T,herzegovina-neretva_canton,natural_change,-606
2015,NUMBER,T,west_herzegovina_canton,natural_change,-161
2015,NUMBER,T,sarajevo_canton,natural_change,150
2015,NUMBER,T,canton_10,natural_change,-461
2016,NUMBER,T,federation_of_bih,natural_change,-1450
2016,NUMBER,T,una-sana_canton,natural_change,-85
2016,NUMBER,T,posavina_canton,natural_change,-358
2016,NUMBER,T,tuzla_canton,natural_change,-150
2016,NUMBER,T,zenica-doboj_canton,natural_change,8
2016,NUMBER,T,bosnian-podrinje_canton,natural_change,-84
2016,NUMBER,T,central_bosnia_canton,natural_change,-207
2016,NUMBER,T,herzegovina-neretva_canton,natural_change,-389
2016,NUMBER,T,west_herzegovina_canton,natural_change,-178
2016,NUMBER,T,sarajevo_canton,natural_change,479
2016,NUMBER,T,canton_10,natural_change,-486
2017,NUMBER,T,federation_of_bih,natural_change,-1865
2017,NUMBER,T,una-sana_canton,natural_change,-148
2017,NUMBER,T,posavina_canton,natural_change,-280
2017,NUMBER,T,tuzla_canton,natural_change,-384
2017,NUMBER,T,zenica-doboj_canton,natural_change,48
2017,NUMBER,T,bosnian-podrinje_canton,natural_change,-41
2017,NUMBER,T,central_bosnia_canton,natural_change,-239
2017,NUMBER,T,herzegovina-neretva_canton,natural_change,-627
2017,NUMBER,T,west_herzegovina_canton,natural_change,-183
2017,NUMBER,T,sarajevo_canton,natural_change,456
2017,NUMBER,T,canton_10,natural_change,-467
2018,NUMBER,T,federation_of_bih,natural_change,-2543
2018,NUMBER,T,una-sana_canton,natural_change,-456
2018,NUMBER,T,posavina_canton,natural_change,-345
2018,NUMBER,T,tuzla_canton,natural_change,-510
2018,NUMBER,T,zenica-doboj_canton,natural_change,67
2018,NUMBER,T,bosnian-podrinje_canton,natural_change,-36
2018,NUMBER,T,central_bosnia_canton,natural_change,-376
2018,NUMBER,T,herzegovina-neretva_canton,natural_change,-444
2018,NUMBER,T,west_herzegovina_canton,natural_change,-97
2018,NUMBER,T,sarajevo_canton,natural_change,93
2018,NUMBER,T,canton_10,natural_change,-439
2019,NUMBER,T,federation_of_bih,natural_change,-4005
2019,NUMBER,T,una-sana_canton,natural_change,-593
2019,NUMBER,T,posavina_canton,natural_change,-361
2019,NUMBER,T,tuzla_canton,natural_change,-703
2019,NUMBER,T,zenica-doboj_canton,natural_change,-303
2019,NUMBER,T,bosnian-podrinje_canton,natural_change,-122
2019,NUMBER,T,central_bosnia_canton,natural_change,-541
2019,NUMBER,T,herzegovina-neretva_canton,natural_change,-644
2019,NUMBER,T,west_herzegovina_canton,natural_change,-146
2019,NUMBER,T,sarajevo_canton,natural_change,-86
2019,NUMBER,T,canton_10,natural_change,-506
2020,NUMBER,T,federation_of_bih,natural_change,-8815
2020,NUMBER,T,una-sana_canton,natural_change,-1125
2020,NUMBER,T,posavina_canton,natural_change,-444
2020,NUMBER,T,tuzla_canton,natural_change,-1834
2020,NUMBER,T,zenica-doboj_canton,natural_change,-1312
2020,NUMBER,T,bosnian-podrinje_canton,natural_change,-184
2020,NUMBER,T,central_bosnia_canton,natural_change,-1014
2020,NUMBER,T,herzegovina-neretva_canton,natural_change,-939
2020,NUMBER,T,west_herzegovina_canton,natural_change,-308
2020,NUMBER,T,sarajevo_canton,natural_change,-1048
2020,NUMBER,T,canton_10,natural_change,-607
2021,NUMBER,T,federation_of_bih,natural_change,-12213
2021,NUMBER,T,una-sana_canton,natural_change,-1409
2021,NUMBER,T,posavina_canton,natural_change,-448
2021,NUMBER,T,tuzla_canton,natural_change,-2415
2021,NUMBER,T,zenica-doboj_canton,natural_change,-1814
2021,NUMBER,T,bosnian-podrinje_canton,natural_change,-238
2021,NUMBER,T,central_bosnia_canton,natural_change,-1223
2021,NUMBER,T,herzegovina-neretva_canton,natural_change,-1402
2021,NUMBER,T,west_herzegovina_canton,natural_change,-393
2021,NUMBER,T,sarajevo_canton,natural_change,-2148
2021,NUMBER,T,canton_10,natural_change,-723
2022,NUMBER,T,federation_of_bih,natural_change,-6649
2022,NUMBER,T,una-sana_canton,natural_change,-844
2022,NUMBER,T,posavina_canton,natural_change,-340
2022,NUMBER,T,tuzla_canton,natural_change,-1391
2022,NUMBER,T,zenica-doboj_canton,natural_change,-691
2022,NUMBER,T,bosnian-podrinje_canton,natural_change,-187
2022,NUMBER,T,central_bosnia_canton,natural_change,-903
2022,NUMBER,T,herzegovina-neretva_canton,natural_change,-909
2022,NUMBER,T,west_herzegovina_canton,natural_change,-184
2022,NUMBER,T,sarajevo_canton,natural_change,-693
2022,NUMBER,T,canton_10,natural_change,-507
