Year,UNIT_MEASURE,Spol,Administrativna jedinica,Vitalna statistika,Value
1996,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-87
1996,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,4474
1996,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,4750
1996,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,285
1996,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,2746
1996,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,1487
1996,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,276
1996,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,1616
1996,Broj,Ukupno,Županija 10,Prirodni priraštaj,331
1997,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,17394
1997,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,3768
1997,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-126
1997,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,3339
1997,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,3740
1997,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,250
1997,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,2348
1997,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,1045
1997,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,354
1997,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,2300
1997,Broj,Ukupno,Županija 10,Prirodni priraštaj,376
1998,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,14863
1998,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,3161
1998,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-97
1998,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,3311
1998,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,3030
1998,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,155
1998,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,1949
1998,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,877
1998,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,250
1998,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,2005
1998,Broj,Ukupno,Županija 10,Prirodni priraštaj,222
1999,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,12028
1999,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,2726
1999,Broj,Ukupno,Posavska županija,Prirodni priraštaj,71
1999,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,3015
1999,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,2037
1999,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,119
1999,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,1642
1999,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,433
1999,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,50
1999,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,1692
1999,Broj,Ukupno,Županija 10,Prirodni priraštaj,243
2000,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,8270
2000,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,1717
2000,Broj,Ukupno,Posavska županija,Prirodni priraštaj,29
2000,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,2489
2000,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,1400
2000,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,36
2000,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,1272
2000,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,421
2000,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-4
2000,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,832
2000,Broj,Ukupno,Županija 10,Prirodni priraštaj,78
2001,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,7125
2001,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,1556
2001,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-24
2001,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,2312
2001,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,1405
2001,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,64
2001,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,1079
2001,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,343
2001,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-24
2001,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,438
2001,Broj,Ukupno,Županija 10,Prirodni priraštaj,-24
2002,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,6070
2002,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,1199
2002,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-53
2002,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,2017
2002,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,1190
2002,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-6
2002,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,906
2002,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,477
2002,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,16
2002,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,449
2002,Broj,Ukupno,Županija 10,Prirodni priraštaj,-125
2003,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,4904
2003,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,1064
2003,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-92
2003,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,1611
2003,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,1060
2003,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-48
2003,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,779
2003,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,287
2003,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,73
2003,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,353
2003,Broj,Ukupno,Županija 10,Prirodni priraštaj,-183
2004,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,3976
2004,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,794
2004,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-95
2004,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,1309
2004,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,916
2004,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-55
2004,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,609
2004,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,243
2004,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,69
2004,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,300
2004,Broj,Ukupno,Županija 10,Prirodni priraštaj,-114
2005,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,2696
2005,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,669
2005,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-178
2005,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,1155
2005,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,708
2005,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-35
2005,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,471
2005,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-101
2005,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-65
2005,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,253
2005,Broj,Ukupno,Županija 10,Prirodni priraštaj,-181
2006,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,3006
2006,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,691
2006,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-145
2006,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,1311
2006,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,669
2006,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-99
2006,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,476
2006,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-63
2006,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-42
2006,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,426
2006,Broj,Ukupno,Županija 10,Prirodni priraštaj,-218
2007,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,2348
2007,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,685
2007,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-218
2007,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,1032
2007,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,592
2007,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-112
2007,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,439
2007,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-269
2007,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-15
2007,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,458
2007,Broj,Ukupno,Županija 10,Prirodni priraštaj,-244
2008,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,3513
2008,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,885
2008,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-196
2008,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,1108
2008,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,1059
2008,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-38
2008,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,365
2008,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-184
2008,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,18
2008,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,782
2008,Broj,Ukupno,Županija 10,Prirodni priraštaj,-286
2009,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,2978
2009,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,685
2009,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-236
2009,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,1013
2009,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,997
2009,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-54
2009,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,300
2009,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-241
2009,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-50
2009,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,885
2009,Broj,Ukupno,Županija 10,Prirodni priraštaj,-321
2010,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,2049
2010,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,544
2010,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-241
2010,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,896
2010,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,646
2010,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-34
2010,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,171
2010,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-287
2010,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,19
2010,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,567
2010,Broj,Ukupno,Županija 10,Prirodni priraštaj,-232
2011,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,1182
2011,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,356
2011,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-251
2011,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,604
2011,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,480
2011,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-78
2011,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,68
2011,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-258
2011,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,7
2011,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,603
2011,Broj,Ukupno,Županija 10,Prirodni priraštaj,-349
2012,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,768
2012,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,142
2012,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-257
2012,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,681
2012,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,434
2012,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-46
2012,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,65
2012,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-288
2012,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-47
2012,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,415
2012,Broj,Ukupno,Županija 10,Prirodni priraštaj,-331
2013,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-186
2013,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-91
2013,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-302
2013,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,562
2013,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,68
2013,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-46
2013,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-29
2013,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-335
2013,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-110
2013,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,519
2013,Broj,Ukupno,Županija 10,Prirodni priraštaj,-422
2014,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-207
2014,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,51
2014,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-293
2014,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,566
2014,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,35
2014,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-54
2014,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-108
2014,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-340
2014,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-47
2014,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,351
2014,Broj,Ukupno,Županija 10,Prirodni priraštaj,-368
2015,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-2157
2015,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-101
2015,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-272
2015,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,-205
2015,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,-87
2015,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-99
2015,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-315
2015,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-606
2015,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-161
2015,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,150
2015,Broj,Ukupno,Županija 10,Prirodni priraštaj,-461
2016,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-1450
2016,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-85
2016,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-358
2016,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,-150
2016,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,8
2016,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-84
2016,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-207
2016,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-389
2016,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-178
2016,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,479
2016,Broj,Ukupno,Županija 10,Prirodni priraštaj,-486
2017,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-1865
2017,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-148
2017,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-280
2017,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,-384
2017,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,48
2017,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-41
2017,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-239
2017,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-627
2017,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-183
2017,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,456
2017,Broj,Ukupno,Županija 10,Prirodni priraštaj,-467
2018,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-2543
2018,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-456
2018,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-345
2018,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,-510
2018,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,67
2018,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-36
2018,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-376
2018,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-444
2018,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-97
2018,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,93
2018,Broj,Ukupno,Županija 10,Prirodni priraštaj,-439
2019,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-4005
2019,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-593
2019,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-361
2019,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,-703
2019,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,-303
2019,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-122
2019,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-541
2019,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-644
2019,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-146
2019,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,-86
2019,Broj,Ukupno,Županija 10,Prirodni priraštaj,-506
2020,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-8815
2020,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-1125
2020,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-444
2020,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,-1834
2020,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,-1312
2020,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-184
2020,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-1014
2020,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-939
2020,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-308
2020,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,-1048
2020,Broj,Ukupno,Županija 10,Prirodni priraštaj,-607
2021,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-12213
2021,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-1409
2021,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-448
2021,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,-2415
2021,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,-1814
2021,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-238
2021,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-1223
2021,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-1402
2021,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-393
2021,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,-2148
2021,Broj,Ukupno,Županija 10,Prirodni priraštaj,-723
2022,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,-6649
2022,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,-844
2022,Broj,Ukupno,Posavska županija,Prirodni priraštaj,-340
2022,Broj,Ukupno,Tuzlanska županija,Prirodni priraštaj,-1391
2022,Broj,Ukupno,Zeničko-dobojska županija,Prirodni priraštaj,-691
2022,Broj,Ukupno,Bosansko-podrinjska županija,Prirodni priraštaj,-187
2022,Broj,Ukupno,Srednjobosanska županija,Prirodni priraštaj,-903
2022,Broj,Ukupno,Hercegovačko-neretvanska županija,Prirodni priraštaj,-909
2022,Broj,Ukupno,Zapadno-hercegovačka županija,Prirodni priraštaj,-184
2022,Broj,Ukupno,Sarajevska županija,Prirodni priraštaj,-693
2022,Broj,Ukupno,Županija 10,Prirodni priraštaj,-507
