Year,UNIT_MEASURE,Административна јединица,Старосна доб,Пол,Value
2013,Број,Федерација Босне и Херцеговине,33,Ж,15811
2013,Број,Федерација Босне и Херцеговине,34,Ж,15555
2013,Број,Федерација Босне и Херцеговине,35,Ж,15626
2013,Број,Федерација Босне и Херцеговине,36,Ж,15712
2013,Број,Федерација Босне и Херцеговине,37,Ж,16154
2013,Број,Федерација Босне и Херцеговине,38,Ж,15646
2013,Број,Федерација Босне и Херцеговине,39,Ж,15638
2013,Број,Федерација Босне и Херцеговине,40,Ж,15457
2013,Број,Федерација Босне и Херцеговине,41,Ж,15946
2013,Број,Федерација Босне и Херцеговине,42,Ж,15542
2013,Број,Федерација Босне и Херцеговине,43,Ж,14905
2013,Број,Федерација Босне и Херцеговине,44,Ж,15858
2013,Број,Федерација Босне и Херцеговине,45,Ж,16162
2013,Број,Федерација Босне и Херцеговине,46,Ж,16613
2013,Број,Федерација Босне и Херцеговине,47,Ж,17140
2013,Број,Федерација Босне и Херцеговине,48,Ж,17373
2013,Број,Федерација Босне и Херцеговине,49,Ж,17227
2013,Број,Федерација Босне и Херцеговине,50,Ж,17408
2013,Број,Федерација Босне и Херцеговине,51,Ж,18176
2013,Број,Федерација Босне и Херцеговине,52,Ж,17803
2013,Број,Федерација Босне и Херцеговине,53,Ж,17770
2013,Број,Федерација Босне и Херцеговине,54,Ж,17536
2013,Број,Федерација Босне и Херцеговине,55,Ж,16951
2013,Број,Федерација Босне и Херцеговине,56,Ж,15777
2013,Број,Федерација Босне и Херцеговине,57,Ж,16033
2013,Број,Федерација Босне и Херцеговине,58,Ж,16371
2013,Број,Федерација Босне и Херцеговине,59,Ж,15389
2013,Број,Федерација Босне и Херцеговине,60,Ж,15575
2013,Број,Федерација Босне и Херцеговине,61,Ж,14255
2013,Број,Федерација Босне и Херцеговине,62,Ж,13044
2013,Број,Федерација Босне и Херцеговине,63,Ж,13250
2013,Број,Федерација Босне и Херцеговине,64,Ж,12590
2013,Број,Федерација Босне и Херцеговине,65,Ж,11398
2013,Број,Федерација Босне и Херцеговине,66,Ж,11859
2013,Број,Федерација Босне и Херцеговине,67,Ж,9102
2013,Број,Федерација Босне и Херцеговине,68,Ж,8553
2013,Број,Федерација Босне и Херцеговине,69,Ж,8041
2013,Број,Федерација Босне и Херцеговине,70,Ж,8325
2013,Број,Федерација Босне и Херцеговине,71,Ж,9159
2013,Број,Федерација Босне и Херцеговине,72,Ж,9645
2013,Број,Федерација Босне и Херцеговине,73,Ж,10201
2013,Број,Федерација Босне и Херцеговине,74,Ж,9248
2013,Број,Федерација Босне и Херцеговине,75,Ж,9067
2013,Број,Федерација Босне и Херцеговине,76,Ж,8290
2013,Број,Федерација Босне и Херцеговине,77,Ж,7879
2013,Број,Федерација Босне и Херцеговине,78,Ж,7222
2013,Број,Федерација Босне и Херцеговине,79,Ж,6460
2013,Број,Федерација Босне и Херцеговине,80,Ж,5631
2013,Број,Федерација Босне и Херцеговине,81,Ж,5104
2013,Број,Федерација Босне и Херцеговине,82,Ж,4167
2013,Број,Федерација Босне и Херцеговине,83,Ж,3832
2013,Број,Федерација Босне и Херцеговине,84,Ж,3000
2013,Број,Федерација Босне и Херцеговине,85+,Ж,10790
2013,Број,Унско-сански кантон,Укупно,Ж,137957
2013,Број,Унско-сански кантон,0,Ж,1347
2013,Број,Унско-сански кантон,1,Ж,1359
2013,Број,Унско-сански кантон,2,Ж,1394
2013,Број,Унско-сански кантон,3,Ж,1495
2013,Број,Унско-сански кантон,4,Ж,1581
2013,Број,Унско-сански кантон,5,Ж,1659
2013,Број,Унско-сански кантон,6,Ж,1492
2013,Број,Унско-сански кантон,7,Ж,1490
2013,Број,Унско-сански кантон,8,Ж,1543
2013,Број,Унско-сански кантон,9,Ж,1531
2013,Број,Унско-сански кантон,10,Ж,1621
2013,Број,Унско-сански кантон,11,Ж,1609
2013,Број,Унско-сански кантон,12,Ж,1666
2013,Број,Унско-сански кантон,13,Ж,1768
2013,Број,Унско-сански кантон,14,Ж,1884
2013,Број,Унско-сански кантон,15,Ж,2189
2013,Број,Унско-сански кантон,16,Ж,2604
2013,Број,Унско-сански кантон,17,Ж,2002
2013,Број,Унско-сански кантон,18,Ж,1844
2013,Број,Унско-сански кантон,19,Ж,1682
2013,Број,Унско-сански кантон,20,Ж,1580
2013,Број,Унско-сански кантон,21,Ж,1912
2013,Број,Унско-сански кантон,22,Ж,2043
2013,Број,Унско-сански кантон,23,Ж,1968
2013,Број,Унско-сански кантон,24,Ж,2008
2013,Број,Унско-сански кантон,25,Ж,2045
2013,Број,Унско-сански кантон,26,Ж,2003
2013,Број,Унско-сански кантон,27,Ж,1898
2013,Број,Унско-сански кантон,28,Ж,1952
2013,Број,Унско-сански кантон,29,Ж,2163
2013,Број,Унско-сански кантон,30,Ж,1990
2013,Број,Унско-сански кантон,31,Ж,1967
2013,Број,Унско-сански кантон,32,Ж,2099
2013,Број,Унско-сански кантон,33,Ж,1964
2013,Број,Унско-сански кантон,34,Ж,1980
2013,Број,Унско-сански кантон,35,Ж,2101
2013,Број,Унско-сански кантон,36,Ж,2090
2013,Број,Унско-сански кантон,37,Ж,2176
2013,Број,Унско-сански кантон,38,Ж,2206
2013,Број,Унско-сански кантон,39,Ж,2124
2013,Број,Унско-сански кантон,40,Ж,2099
2013,Број,Унско-сански кантон,41,Ж,2177
2013,Број,Унско-сански кантон,42,Ж,2119
2013,Број,Унско-сански кантон,43,Ж,1957
2013,Број,Унско-сански кантон,44,Ж,2099
2013,Број,Унско-сански кантон,45,Ж,2131
2013,Број,Унско-сански кантон,46,Ж,2094
2013,Број,Унско-сански кантон,47,Ж,2092
