Year,UNIT_MEASURE,Пол,Старосна доб,Узрок смрти,Value
2008,Број,M,15-19,Непознато,1.0
2008,Број,M,15-19,(К00-К93) Болести дигестивног система,2.0
2008,Број,M,15-19,"(Ц00-Ц97,Д00-Д48) Неоплазме",3.0
2008,Број,M,15-19,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",3.0
2008,Број,M,15-19,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",23.0
2008,Број,M,15-19,(И00-И99) Болести циркулацијског система,5.0
2008,Број,Ж,15-19,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2008,Број,Ж,15-19,(Л00-Л99) Болести коже и поткожног ткива,0.0
2008,Број,Ж,15-19,(А00-Б99) Заразне и паразитарне болести,0.0
2008,Број,Ж,15-19,"(Ц00-Ц97,Д00-Д48) Неоплазме",0.0
2008,Број,Ж,15-19,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2008,Број,Ж,15-19,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",0.0
2008,Број,Ж,15-19,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2008,Број,Ж,15-19,(Г00-Г99) Болести нервног система,0.0
2008,Број,Ж,15-19,(Х00-Х59) Болести ока,0.0
2008,Број,Ж,15-19,(Ј00-Ј99) Болести респираторног система,0.0
2008,Број,Ж,15-19,(К00-К93) Болести дигестивног система,0.0
2008,Број,Ж,15-19,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2008,Број,Ж,15-19,(Н00-Н99) Болести генитално-уринарног система,0.0
2008,Број,Ж,15-19,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",1.0
2008,Број,Ж,15-19,"(О00-О99) Трудноћа, порођај и постпорођајни период",2.0
2008,Број,Ж,15-19,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",2.0
2008,Број,Ж,15-19,Непознато,2.0
2008,Број,Ж,15-19,(И00-И99) Болести циркулацијског система,3.0
2008,Број,Ж,15-19,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",7.0
2008,Број,Оба пола,20-24,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2008,Број,Оба пола,20-24,(Л00-Л99) Болести коже и поткожног ткива,0.0
2008,Број,Оба пола,20-24,(Х00-Х59) Болести ока,0.0
2008,Број,Оба пола,20-24,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2008,Број,Оба пола,20-24,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2008,Број,Оба пола,20-24,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2008,Број,Оба пола,20-24,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2008,Број,Оба пола,20-24,(А00-Б99) Заразне и паразитарне болести,1.0
2008,Број,Оба пола,20-24,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",1.0
2008,Број,Оба пола,20-24,(К00-К93) Болести дигестивног система,1.0
2008,Број,Оба пола,20-24,(Н00-Н99) Болести генитално-уринарног система,1.0
2008,Број,Оба пола,20-24,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",2.0
2008,Број,Оба пола,20-24,(Г00-Г99) Болести нервног система,3.0
2008,Број,Оба пола,20-24,Непознато,3.0
2008,Број,Оба пола,20-24,(И00-И99) Болести циркулацијског система,10.0
2008,Број,Оба пола,20-24,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",8.0
2008,Број,Оба пола,20-24,"(Ц00-Ц97,Д00-Д48) Неоплазме",13.0
2008,Број,Оба пола,20-24,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",51.0
2008,Број,Оба пола,20-24,(Ј00-Ј99) Болести респираторног система,5.0
2008,Број,M,20-24,(Н00-Н99) Болести генитално-уринарног система,0.0
2008,Број,M,20-24,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2008,Број,M,20-24,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2008,Број,M,20-24,(Х00-Х59) Болести ока,0.0
2008,Број,M,20-24,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2008,Број,M,20-24,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2008,Број,M,20-24,(Л00-Л99) Болести коже и поткожног ткива,0.0
2008,Број,M,20-24,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2008,Број,M,20-24,(А00-Б99) Заразне и паразитарне болести,1.0
2008,Број,M,20-24,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",1.0
2008,Број,M,20-24,(К00-К93) Болести дигестивног система,1.0
2008,Број,M,20-24,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",1.0
